162 203 246
153 200 244
148 195 239
146 197 246
147 198 247
144 199 249
144 199 249
139 201 251
138 200 250
134 200 246
134 200 246
137 201 243
139 203 245
146 200 246
148 202 248
146 195 242
148 197 244
149 194 232
148 193 231
148 191 220
151 194 223
158 198 217
151 191 210
140 174 188
153 187 201
179 206 209
174 201 204
166 193 150
156 183 140
154 178 107
147 171 100
116 136  70
 66  86  20
 43  57   7
 57  71  21
115 131 100
136 152 121
108 127 121
 80  99  93
 98 126 147
158 186 207
163 196 238
153 186 228
150 194 230
153 197 233
150 199 242
148 197 240
144 198 244
144 198 244
140 198 245
140 198 245
139 199 245
139 199 245
139 200 243
138 199 242
138 199 242
138 199 242
136 200 242
136 200 242
136 200 242
136 200 242
136 200 240
136 200 240
136 200 240
136 200 240
136 200 240
136 200 240
136 200 240
136 200 240
137 201 241
137 201 241
139 200 243
138 199 242
146 196 234
138 188 226
143 187 221
131 175 209
139 164 186
147 172 194
160 180 194
106 126 140
 63  86  83
 56  79  76
102 124 112
130 152 140
130 151 130
118 139 118
 70  90  72
 66  86  68
114 138 114
143 167 143
124 151 121
 73 100  70
 83 113  78
 85 115  80
 61  96  59
 83 118  81
128 167 149
162 201 183
168 208 229
179 219 240
158 203 245
138 183 225
134 188 234
143 197 243
140 196 241
140 196 241
139 198 242
140 199 243
140 199 243
140 199 243
137 201 243
137 201 243
134 201 240
134 201 240
128 204 240
128 204 240
130 203 240
130 203 240
130 203 240
130 203 240
131 202 240
131 202 240
133 201 240
134 202 241
138 202 240
140 204 242
153 203 243
157 207 247
161 190 235
113 142 187
 26  33  84
  0   1  52
  0   5  52
 30  40  87
 84 109 151
133 158 200
158 199 238
159 200 239
151 199 238
149 197 236
141 197 238
141 197 238
137 193 236
147 203 246
164 209 247
160 205 243
175 214 222
131 170 178
127 154 136
133 160 142
140 161 127
110 131  97
 68  83  44
 72  87  48
 91 102  62
103 114  74
 61  72  32
 30  41   1
  6  16   0
  0   3   0
 18  31  15
 16  29  13
 36  53  48
 71  88  83
 92 117 130
 90 115 128
 25  58  81
 20  53  76
 59 101 135
123 165 199
144 189 227
163 208 246
139 193 235
 70 124 166
  0  40  85
 14  70 115
109 159 217
152 202 255
