 73  91 115
123 141 165
125 147 163
 91 113 129
 51  72  70
 15  36  34
  0  12   3
 29  43  34
 42  57  45
 48  63  51
 21  34  22
 38  51  39
 33  43  35
 22  32  24
 19  29  23
 22  32  26
 29  36  34
 18  25  23
 24  31  29
 28  35  33
 37  42  38
 55  60  56
 67  72  68
 86  91  87
112 117 113
107 112 108
 93  98  94
 68  73  69
 37  42  38
 18  23  19
 26  31  25
 26  31  25
 26  32  23
 25  31  22
 26  34  24
 27  35  25
 30  36  27
 63  69  60
 94 100  91
 61  67  58
 24  27  19
 39  42  34
 83  89  76
105 111  98
106 114  93
 86  94  73
 67  75  52
 62  70  47
 41  49  26
 15  23   0
  7  15   0
  9  17   0
 22  30   5
 50  58  33
 44  52  27
 19  27   2
 15  23   0
 13  21   0
  9  18   0
  6  15   0
  0   7   0
  0   2   0
  1  10   0
  0   8   0
 42  52  17
 93 103  68
 86  97  55
 84  95  53
 98 111  68
107 120  77
132 147 108
153 168 129
145 156 125
 89 100  69
 71  80  52
 65  74  46
 57  62  40
 51  56  34
 52  57  35
 51  56  34
 48  53  31
 42  47  25
 34  39  17
 29  34  12
 23  26   4
 29  32  10
 41  42  21
 38  39  18
 39  41  15
 49  51  25
 55  60  28
 65  70  38
 60  66  27
 54  60  21
 48  56  15
 45  53  12
 31  39   0
  3  11   0
  0   0   0
  0   4   0
 17  25   0
 32  40   1
 63  74  34
 81  92  52
 87  97  60
 60  70  33
 15  25   0
 41  51  14
 60  70  33
 70  80  43
 63  74  34
 54  65  25
 55  68  27
 40  53  12
 43  56  13
 64  77  34
 75  89  43
102 116  70
136 148 103
 98 110  65
 71  82  42
 82  93  53
 64  78  59
 66  80  61
 70  84  63
 57  71  50
 29  38  19
 11  20   1
 13  22   3
 15  24   5
 16  23   5
 15  22   4
 13  20   4
 16  23   7
 22  30  16
 26  34  20
 39  50  35
 38  49  34
 54  67  55
 68  81  69
 60  70  74
 45  55  59
 65  73  89
115 123 139
159 166 189
166 173 196
143 150 173
127 134 157
111 119 135
100 108 124
 83  92 105
 65  74  87
 36  44  62
 35  43  61
 49  56  81
 29  36  61
 19  27  59
 19  27  59
 29  44  76
 68  83 115
111 131 155
134 154 178
138 158 174
 99 119 135
 64  79  82
 10  25  28
  0   5   0
  0   0   0
 12  25  13
 17  30  18
 59  72  60
 70  83  71
 33  45  36
  5  17   8
  5  14  16
 17  26  28
 16  24  29
 18  26  31
 13  21  26
 19  27  32
 36  42  43
 40  46  47
 54  61  59
 82  89  87
106 113 108
105 112 107
102 109 104
 46  53  48
  3  10   5
  6  13   8
  0   3   0
 14  21  16
 25  32  25
  4  11   4
 26  36  28
 59  69  61
 62  69  62
 63  70  63
 76  83  76
 54  61  54
 33  38  32
  2   7   1
 41  47  36
 42  48  37
 26  33  15
 79  86  68
 77  85  64
 58  66  45
 40  48  27
 12  20   0
  0   8   0
 19  27   6
 33  41  18
 50  58  35
 44  52  27
 21  29   4
 14  22   0
  9  17   0
 32  40  15
 63  71  46
106 114  89
115 123  98
 89  98  68
 58  67  37
 58  68  33
 99 109  74
 89 101  54
 78  90  43
 76  90  42
 75  89  41
 82  98  54
101 117  73
 92 104  70
 62  74  40
 28  39   8
 33  44  13
 56  64  41
 72  80  57
 46  54  33
 51  59  38
 46  51  31
 42  47  27
 39  44  24
 37  42  22
 38  41  19
 44  47  25
 52  53  32
 58  59  38
 63  65  39
 70  72  46
 71  76  44
 66  71  39
 53  57  17
 45  49   9
 45  52   8
 51  58  14
 46  53   7
 22  29   0
 18  25   0
 44  51   5
 57  64  20
 57  64  20
 57  65  24
 38  46   5
 34  42   1
 10  18   0
 15  23   0
 25  33   0
 56  64  23
 65  73  32
 51  59  18
 48  56  15
 49  61  16
 54  66  21
 36  48   0
 55  67  18
 65  79  22
 96 110  53
128 140  77
102 114  51
 71  83   8
 75  87  12
 31  45  26
 30  44  25
 23  37  16
 18  32  11
 19  28   9
 29  38  19
 12  21   2
  0   0   0
  0   4   0
 11  18   0
 11  18   2
 18  25   9
 28  36  22
 28  36  22
 24  35  20
 30  41  26
 54  67  55
 74  87  75
 71  81  85
 53  63  67
 36  44  60
 64  72  88
111 118 141
129 136 159
150 157 180
129 136 159
102 110 126
 90  98 114
 65  74  87
 56  65  78
 35  43  61
 25  33  51
 12  19  44
  0   7  32
  1   9  41
  6  14  46
  9  24  56
 19  34  66
 50  70  94
103 123 147
 95 115 131
 64  84 100
 46  61  64
 25  40  43
  8  22  13
  6  20  11
  0  13   1
  3  16   4
  8  21   9
 14  27  15
 11  23  14
 11  23  14
 18  27  29
 16  25  27
 34  42  47
 72  80  85
 33  41  46
  5  13  18
  0   6   7
  6  12  13
 15  22  20
 20  27  25
 20  27  22
 38  45  40
 86  93  88
 64  71  66
 33  40  35
 36  43  38
 60  67  62
 71  78  73
 76  83  76
 69  76  69
 82  92  84
 97 107  99
 99 106  99
 86  93  86
 69  76  69
 47  54  47
 48  53  47
  9  14   8
 19  25  14
  8  14   3
  0   0   0
 37  44  26
 37  45  24
 27  35  14
 14  22   1
  2  10   0
 11  19   0
 18  26   5
 25  33  10
 32  40  17
 33  41  16
 33  41  16
 33  41  16
 39  47  22
 41  49  24
 55  63  38
 89  97  72
134 142 117
145 154 124
127 136 106
 98 108  73
103 113  78
 89 101  54
 79  91  44
 78  92  44
 69  83  35
 33  49   5
 45  61  17
 31  43   9
 53  65  31
 95 106  75
 60  71  40
 37  45  22
 37  45  22
 33  41  20
 39  47  26
 59  64  44
 45  50  30
 29  34  14
 39  44  24
 52  55  33
 60  63  41
 69  70  49
 73  74  53
 69  71  45
 63  65  39
 58  63  31
 58  63  31
 62  66  26
 66  70  30
110 117  73
128 135  91
130 137  91
111 118  72
 62  69  23
 69  76  30
 94 101  57
105 112  68
 56  64  23
 50  58  17
 45  53  12
 41  49   8
 39  47   6
 42  50   9
 67  75  34
 65  73  32
 29  37   0
 36  44   3
 63  75  30
 94 106  61
105 117  68
 91 103  54
 62  76  19
 60  74  17
 62  74  11
 59  71   8
 69  81   6
 82  94  19
 32  44  24
 27  39  19
 19  32   9
 19  32   9
 32  41  22
 33  42  23
 25  32  16
 14  21   5
  4  10   0
  8  14   1
 11  17   4
 19  25  12
 28  36  22
 32  40  26
 29  41  23
 29  41  23
 42  55  39
 52  65  49
 53  65  61
 53  65  61
 50  59  70
 46  55  66
 73  82  95
 93 102 115
104 113 124
 80  89 100
 50  61  60
 45  56  55
 40  51  50
 37  48  47
 35  45  53
 22  32  40
 10  18  34
  7  15  31
 26  34  64
 56  64  94
 95 111 140
 86 102 131
 34  53  72
 17  36  55
 14  29  43
  3  18  32
  1   6  12
  7  12  18
 15  25  19
 22  32  26
  2  12   4
  3  13   5
  2  14   7
  0  12   5
  0   9   5
  7  19  15
  9  18  29
  4  13  24
 29  37  53
 44  52  68
 58  67  80
 29  38  51
  3  12  14
  8  17  19
  9  19  16
  9  19  16
 25  35  29
 52  62  56
 79  89  83
 78  88  82
 60  70  64
 48  58  52
 73  83  77
 79  89  83
 96 106 100
 98 108 102
 73  83  77
 57  67  61
 55  65  62
 61  71  68
 78  85  83
 89  96  94
114 121 119
 80  87  85
 74  81  74
 33  40  33
 24  32  18
 27  35  21
 26  35  16
 21  30  11
 12  21   2
  7  16   0
 32  42  20
 20  30   8
 14  22   0
 11  19   0
  0   8   0
  6  14   0
 13  21   0
 19  27   2
 20  28   3
 19  27   2
 19  27   2
 37  45  20
 63  71  46
 90  98  73
105 114  84
104 113  83
 82  94  47
 86  98  51
 99 113  63
 98 112  62
 65  82  35
 46  63  16
 28  40   2
 54  66  28
 92 104  68
 63  75  39
 35  43  18
 36  44  19
 19  27   4
  6  14   0
 30  38  17
 41  49  28
 41  49  28
 39  47  26
 48  53  31
 52  57  35
 42  47  25
 34  39  17
 30  35  11
 28  33   9
 38  43  11
 51  56  24
 67  73  32
 73  79  38
 67  74  30
 86  93  49
108 116  65
112 120  69
104 110  58
 62  68  16
 65  71  19
 89  95  43
 71  79  26
 89  97  44
110 119  63
142 151  95
135 144  88
135 144  88
142 150  97
124 132  79
103 111  60
 89  97  46
 85  95  44
 81  91  40
 86  96  43
 89  99  46
 62  74   9
 34  46   0
 37  49   0
 58  70   0
 82  96   7
105 119  30
 43  55  35
 48  60  40
 60  73  50
 50  63  40
 47  56  37
 49  58  39
 42  49  33
 25  32  16
 13  19   6
  9  15   2
  7  13   0
 16  22   9
 31  39  25
 47  55  41
 34  46  28
 27  39  21
 21  34  18
 17  30  14
 18  30  26
 37  49  45
 66  75  86
 61  70  81
 59  68  81
 60  69  82
 71  80  91
 57  66  77
 50  61  60
 53  64  63
 53  64  63
 50  61  60
 47  57  65
 24  34  42
 14  22  38
 23  31  47
 73  81 111
129 137 167
142 158 187
135 151 180
 89 108 127
 53  72  91
 60  75  89
 28  43  57
 18  23  29
 28  33  39
 13  23  17
 15  25  19
 16  26  18
 13  23  15
  7  19  12
  0   7   0
  0   0   0
  0   0   0
  0   0  10
  0   9  20
  2  10  26
 10  18  34
 66  75  88
 66  75  88
 67  76  78
 69  78  80
 57  67  64
 66  76  73
 83  93  87
 95 105  99
108 118 112
112 122 116
 94 104  98
 66  76  70
 58  68  62
 72  82  76
101 111 105
105 115 109
 61  71  65
 26  36  30
  9  19  16
  9  19  16
 33  40  38
 73  80  78
113 120 118
106 113 111
112 119 112
 38  45  38
 36  44  30
 54  62  48
 61  70  51
 41  50  31
 27  36  17
 28  37  18
 52  62  40
 34  44  22
 28  36  13
 27  35  12
 27  35  10
 28  36  11
 25  33   8
 15  23   0
  8  16   0
  8  16   0
  6  14   0
  5  13   0
 12  20   0
 27  35  10
 39  48  18
 35  44  14
 27  39   0
 22  34   0
 47  61  11
 89 103  53
112 129  82
 81  98  51
 36  48  10
 35  47   9
 14  26   0
  0  10   0
 21  29   4
  5  13   0
  5  13   0
  7  15   0
 12  20   0
 30  38  17
 46  54  33
 37  45  24
 35  40  18
 34  39  17
 29  34  12
 23  28   6
 21  26   2
 23  28   4
 24  29   0
 34  39   7
 50  56  15
 62  68  27
 44  51   7
 58  65  21
 89  97  46
108 116  65
103 109  57
 55  61   9
 23  29   0
 39  45   0
 41  49   0
 76  84  31
128 137  81
180 189 133
159 168 112
130 139  83
130 138  85
122 130  77
 98 106  55
 51  59   8
 21  31   0
 18  28   0
 36  46   0
 52  62   9
 63  75  10
 71  83  18
 95 107  32
115 127  52
123 137  48
136 150  61
 22  32  10
 47  57  35
 80  90  68
 66  76  54
 54  62  41
 64  72  51
 41  48  32
 15  22   6
 12  19   3
  7  14   0
  0   6   0
 13  19   6
 40  48  34
 61  69  55
 66  78  60
 67  79  61
 43  56  42
 30  43  29
 32  44  40
 50  62  58
 63  73  79
 66  76  82
 68  78  82
 70  80  84
 67  78  77
 64  75  74
 65  79  60
 66  80  61
 67  80  64
 67  80  64
 51  61  55
 19  29  23
  2  10  15
 15  23  28
 61  71  91
120 130 150
162 176 199
118 132 155
 50  68  83
 19  37  52
